[Sun Oct 01 08:35:13.678886 2017] [php7:notice] [pid 4746] [client 192.168.0.3:47098] PHP  11. Illuminate\\Routing\\Pipeline->Illuminate\\Routing\\{closure}() /home/viktor/master/laravel/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/ValidatePostSize.php:27, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:35:13.678896 2017] [php7:notice] [pid 4746] [client 192.168.0.3:47098] PHP  12. Illuminate\\Routing\\Pipeline->Illuminate\\Pipeline\\{closure}() /home/viktor/master/laravel/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:53, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:35:13.678907 2017] [php7:notice] [pid 4746] [client 192.168.0.3:47098] PHP  13. App\\Http\\Middleware\\TrimStrings->handle() /home/viktor/master/laravel/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:149, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:35:13.678920 2017] [php7:notice] [pid 4746] [client 192.168.0.3:47098] PHP  14. Illuminate\\Routing\\Pipeline->Illuminate\\Routing\\{closure}() /home/viktor/master/laravel/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/TransformsRequest.php:30, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:35:13.678931 2017] [php7:notice] [pid 4746] [client 192.168.0.3:47098] PHP  15. Illuminate\\Routing\\Pipeline->Illuminate\\Pipeline\\{closure}() /home/viktor/master/laravel/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:53, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:35:13.678942 2017] [php7:notice] [pid 4746] [client 192.168.0.3:47098] PHP  16. Illuminate\\Foundation\\Http\\Middleware\\ConvertEmptyStringsToNull->handle() /home/viktor/master/laravel/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:149, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:35:13.678953 2017] [php7:notice] [pid 4746] [client 192.168.0.3:47098] PHP  17. Illuminate\\Routing\\Pipeline->Illuminate\\Routing\\{closure}() /home/viktor/master/laravel/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/TransformsRequest.php:30, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:35:13.678972 2017] [php7:notice] [pid 4746] [client 192.168.0.3:47098] PHP  18. Illuminate\\Routing\\Pipeline->Illuminate\\Pipeline\\{closure}() /home/viktor/master/laravel/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:53, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:35:13.678983 2017] [php7:notice] [pid 4746] [client 192.168.0.3:47098] PHP  19. App\\Http\\Middleware\\TrustProxies->handle() /home/viktor/master/laravel/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:149, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:35:13.678994 2017] [php7:notice] [pid 4746] [client 192.168.0.3:47098] PHP  20. Illuminate\\Routing\\Pipeline->Illuminate\\Routing\\{closure}() /home/viktor/master/laravel/vendor/fideloper/proxy/src/TrustProxies.php:56, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:35:13.679005 2017] [php7:notice] [pid 4746] [client 192.168.0.3:47098] PHP  21. Illuminate\\Routing\\Pipeline->Illuminate\\Pipeline\\{closure}() /home/viktor/master/laravel/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:53, referer: http://kodu.me:3000/laravel/post
